file_name,rule_id,rule_name,checker_key,source_key,severity,line_start,line_end,code_snippet,message,is_mapped_to_excel
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,766,766,"dpSet($SetDP  + "".cmd.AUTOSEL.SEL3"",cur_value[3]);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,767,767,"dpSet($SetDP  + "".cmd.AUTOSEL.SEL4"",cur_value[4]);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,768,768,"dpSet($SetDP  + "".cmd.AUTOSEL.SEL5"",cur_value[5]);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,972,972,"dpGet(""C1_HVAC:T1_HGB_C2701A_ZV.PVLAST"",ST1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,973,973,"dpGet(""C1_HVAC:T1_DPT_C2HG01NLOGIC.alert.LOOPERR"",LOOP1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,974,974,"dpGet(""C1_HVAC:T1_HGB_C2701A_MVD_I.PVLAST"",PV1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,975,975,"dpGet(""C1_HVAC:T1_HGB_C2701A_MVD_TOT.PVLAST"",TOT1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1012,1012,"dpGet(""C1_HVAC:T1_HGB_C2701B_ZV.PVLAST"",ST1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1013,1013,"dpGet(""C1_HVAC:T1_DPT_C2HG01NLOGIC.alert.LOOPERR"",LOOP1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1014,1014,"dpGet(""C1_HVAC:T1_HGB_C2701B_MVD_I.PVLAST"",PV1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1015,1015,"dpGet(""C1_HVAC:T1_HGB_C2701B_MVD_TOT.PVLAST"",TOT1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1053,1053,"dpGet(""C1_HVAC:T1_HGB_C2701C_ZV.PVLAST"",ST1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1054,1054,"dpGet(""C1_HVAC:T1_DPT_C2HG01NLOGIC.alert.LOOPERR"",LOOP1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1055,1055,"dpGet(""C1_HVAC:T1_HGB_C2701C_MVD_I.PVLAST"",PV1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1056,1056,"dpGet(""C1_HVAC:T1_HGB_C2701C_MVD_TOT.PVLAST"",TOT1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1102,1102,"dpGet($SetDP + "".cmd.AUTOSEL.SEL1"",value1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1103,1103,"dpGet($SetDP + "".cmd.AUTOSEL.SEL2"",value2);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1104,1104,"dpGet($SetDP + "".cmd.AUTOSEL.SEL3"",value3);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1105,1105,"dpGet($SetDP + "".cmd.AUTOSEL.SEL4"",value4);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1106,1106,"dpGet($SetDP + "".cmd.AUTOSEL.SEL5"",value5);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1368,1368,"dpGet(""C1_HVAC:T1_HGB_C2701D_ZV.PVLAST"",ST1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1369,1369,"dpGet(""C1_HVAC:T1_DPT_C2HG01NLOGIC.alert.LOOPERR"",LOOP1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1370,1370,"dpGet(""C1_HVAC:T1_HGB_C2701D_MVD_I.PVLAST"",PV1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1371,1371,"dpGet(""C1_HVAC:T1_HGB_C2701D_MVD_TOT.PVLAST"",TOT1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1409,1409,"dpGet(""C1_HVAC:T1_HGB_C2701E_ZV.PVLAST"",ST1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1410,1410,"dpGet(""C1_HVAC:T1_DPT_C2HG01NLOGIC.alert.LOOPERR"",LOOP1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1411,1411,"dpGet(""C1_HVAC:T1_HGB_C2701E_MVD_I.PVLAST"",PV1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1412,1412,"dpGet(""C1_HVAC:T1_HGB_C2701E_MVD_TOT.PVLAST"",TOT1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1522,1522,"dpGet($SetDP + "".cmd.HOLD_BIT"",chkbit);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1523,1523,"dpGet($SetDP + "".alert.PROCESS_HOLD"",proc_hold);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1529,1529,"dpSet($SetDP + "".cmd.HOLD_BIT"",false);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1534,1534,"dpSet($SetDP + "".cmd.HOLD_BIT"",true);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1567,1567,"dpGet($SetDP + "".cmd.CANCEL_BIT"",chkbit);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1573,1573,"dpSet($SetDP + "".cmd.CANCEL_BIT"",false);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1578,1578,"dpSet($SetDP + "".cmd.CANCEL_BIT"",true);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1604,1604,"dpGet($SetDP + "".cmd.ALMRESET_BIT"",chkbit);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1610,1610,"dpSet($SetDP + "".cmd.ALMRESET_BIT"",false);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,"성능|시스템 부하 및 성능 최적화|Event, Ctrl Manager 이벤트 교환 횟수 최소화",Medium,1615,1615,"dpSet($SetDP + "".cmd.ALMRESET_BIT"",true);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,MANUAL-005,적절한 DP 처리 함수 사용,,성능|시스템 부하 및 성능 최적화|적절한 DP 처리 함수 사용_2,Info,54,54,"dpConnect(""CB_check_box"",$SetDP + "".cmd.AUTOSEL.SEL1"",$SetDP + "".cmd.AUTOSEL.SEL2"",$SetDP + "".cmd.AUTOSEL.SEL3"",$SetDP + "".cmd.AUTOSEL.SEL4"",$SetDP + "".cmd.AUTOSEL.SEL5"");","[MANUAL_REVIEW] Raima DB 증가 방지: 1) DP 알람 설정 값 변경 시 dpSetTimed(0, dpe, value)를 사용하였는가? - dpSetTimed를 사용하지 않을 경우 설정 값에 대한 변경 이력이 Raima에 기록되어 Raima DB 증가",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,MANUAL-005,적절한 DP 처리 함수 사용,,성능|시스템 부하 및 성능 최적화|적절한 DP 처리 함수 사용_2,Info,876,876,"dpConnect(""EP_setBackColorCB"",","[MANUAL_REVIEW] Raima DB 증가 방지: 1) DP 알람 설정 값 변경 시 dpSetTimed(0, dpe, value)를 사용하였는가? - dpSetTimed를 사용하지 않을 경우 설정 값에 대한 변경 이력이 Raima에 기록되어 Raima DB 증가",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,MANUAL-005,적절한 DP 처리 함수 사용,,성능|시스템 부하 및 성능 최적화|적절한 DP 처리 함수 사용_2,Info,49,49,"dpConnect(""CB_value_textfield"",dp_press_set1);","[MANUAL_REVIEW] Raima DB 증가 방지: 1) DP 알람 설정 값 변경 시 dpSetTimed(0, dpe, value)를 사용하였는가? - dpSetTimed를 사용하지 않을 경우 설정 값에 대한 변경 이력이 Raima에 기록되어 Raima DB 증가",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,MANUAL-005,적절한 DP 처리 함수 사용,,성능|시스템 부하 및 성능 최적화|적절한 DP 처리 함수 사용_2,Info,1089,1089,"dpConnect(""CB_check_autoAB"",$SetDP + "".cmd.AUTOSEL.SEL1"");","[MANUAL_REVIEW] Raima DB 증가 방지: 1) DP 알람 설정 값 변경 시 dpSetTimed(0, dpe, value)를 사용하였는가? - dpSetTimed를 사용하지 않을 경우 설정 값에 대한 변경 이력이 Raima에 기록되어 Raima DB 증가",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,MANUAL-005,적절한 DP 처리 함수 사용,,성능|시스템 부하 및 성능 최적화|적절한 DP 처리 함수 사용_2,Info,77,77,"dpConnect(""CB_value_check_box"",dp_fan_vib_invalidity);","[MANUAL_REVIEW] Raima DB 증가 방지: 1) DP 알람 설정 값 변경 시 dpSetTimed(0, dpe, value)를 사용하였는가? - dpSetTimed를 사용하지 않을 경우 설정 값에 대한 변경 이력이 Raima에 기록되어 Raima DB 증가",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,MANUAL-005,적절한 DP 처리 함수 사용,,성능|시스템 부하 및 성능 최적화|적절한 DP 처리 함수 사용_2,Info,60,60,"//   dpConnect(""CB_value_ractangle_sp"",dpL_hang1_cx);","[MANUAL_REVIEW] Raima DB 증가 방지: 1) DP 알람 설정 값 변경 시 dpSetTimed(0, dpe, value)를 사용하였는가? - dpSetTimed를 사용하지 않을 경우 설정 값에 대한 변경 이력이 Raima에 기록되어 Raima DB 증가",True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,성능|시스템 부하 및 성능 최적화|메모리 누수 체크,Medium,49,49,"dpConnect(""CB_value_textfield"",dp_press_set1);",[CTL_RES_001] 위반: 메모리 누수 체크,True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,성능|시스템 부하 및 성능 최적화|메모리 누수 체크,Medium,51,51,"dpConnect(""CB_value_textfield"",dp_press_set1_max);",[CTL_RES_001] 위반: 메모리 누수 체크,True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,성능|시스템 부하 및 성능 최적화|메모리 누수 체크,Medium,52,52,"dpConnect(""CB_value_textfield"",dp_press_set1_min);",[CTL_RES_001] 위반: 메모리 누수 체크,True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,성능|시스템 부하 및 성능 최적화|메모리 누수 체크,Medium,54,54,"dpConnect(""CB_check_box"",$SetDP + "".cmd.AUTOSEL.SEL1"",$SetDP + "".cmd.AUTOSEL.SEL2"",$SetDP + "".cmd.AUTOSEL.SEL3"",$SetDP + "".cmd.AUTOSEL.SEL4"",$SetDP + "".cmd.AUTOSEL.SEL5"");",[CTL_RES_001] 위반: 메모리 누수 체크,True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,성능|시스템 부하 및 성능 최적화|메모리 누수 체크,Medium,66,66,"dpConnect(""CB_value_textfield"",dp_hz_set1);",[CTL_RES_001] 위반: 메모리 누수 체크,True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,성능|시스템 부하 및 성능 최적화|메모리 누수 체크,Medium,68,68,"dpConnect(""CB_value_textfield"",dp_fan_vib_hilm);",[CTL_RES_001] 위반: 메모리 누수 체크,True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,성능|시스템 부하 및 성능 최적화|메모리 누수 체크,Medium,70,70,"dpConnect(""CB_value_textfield"",dp_ad_open_tm_set);",[CTL_RES_001] 위반: 메모리 누수 체크,True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,성능|시스템 부하 및 성능 최적화|메모리 누수 체크,Medium,71,71,"dpConnect(""CB_value_textfield"",dp_ad_open_tmlm);",[CTL_RES_001] 위반: 메모리 누수 체크,True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,성능|시스템 부하 및 성능 최적화|메모리 누수 체크,Medium,72,72,"dpConnect(""CB_value_textfield"",dp_ad_open_lm);",[CTL_RES_001] 위반: 메모리 누수 체크,True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,성능|시스템 부하 및 성능 최적화|메모리 누수 체크,Medium,77,77,"dpConnect(""CB_value_check_box"",dp_fan_vib_invalidity);",[CTL_RES_001] 위반: 메모리 누수 체크,True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,성능|시스템 부하 및 성능 최적화|메모리 누수 체크,Medium,876,876,"dpConnect(""EP_setBackColorCB"",",[CTL_RES_001] 위반: 메모리 누수 체크,True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,성능|시스템 부하 및 성능 최적화|메모리 누수 체크,Medium,911,911,"dpConnect(""EP_setBackColorCB"",",[CTL_RES_001] 위반: 메모리 누수 체크,True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,성능|시스템 부하 및 성능 최적화|메모리 누수 체크,Medium,946,946,"dpConnect(""EP_setBackColorCB"",",[CTL_RES_001] 위반: 메모리 누수 체크,True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,성능|시스템 부하 및 성능 최적화|메모리 누수 체크,Medium,1089,1089,"dpConnect(""CB_check_autoAB"",$SetDP + "".cmd.AUTOSEL.SEL1"");",[CTL_RES_001] 위반: 메모리 누수 체크,True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,성능|시스템 부하 및 성능 최적화|메모리 누수 체크,Medium,1090,1090,"dpConnect(""CB_check_autoAB"",$SetDP + "".cmd.AUTOSEL.SEL2"");",[CTL_RES_001] 위반: 메모리 누수 체크,True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,성능|시스템 부하 및 성능 최적화|메모리 누수 체크,Medium,1091,1091,"dpConnect(""CB_check_autoAB"",$SetDP + "".cmd.AUTOSEL.SEL3"");",[CTL_RES_001] 위반: 메모리 누수 체크,True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,성능|시스템 부하 및 성능 최적화|메모리 누수 체크,Medium,1092,1092,"dpConnect(""CB_check_autoAB"",$SetDP + "".cmd.AUTOSEL.SEL4"");",[CTL_RES_001] 위반: 메모리 누수 체크,True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,성능|시스템 부하 및 성능 최적화|메모리 누수 체크,Medium,1093,1093,"dpConnect(""CB_check_autoAB"",$SetDP + "".cmd.AUTOSEL.SEL5"");",[CTL_RES_001] 위반: 메모리 누수 체크,True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,성능|시스템 부하 및 성능 최적화|메모리 누수 체크,Medium,1153,1153,"dpConnect(""EP_setBackColorCB"",",[CTL_RES_001] 위반: 메모리 누수 체크,True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,성능|시스템 부하 및 성능 최적화|메모리 누수 체크,Medium,1196,1196,"dpConnect(""EP_setBackColorCB"",",[CTL_RES_001] 위반: 메모리 누수 체크,True
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,성능|시스템 부하 및 성능 최적화|메모리 누수 체크,Medium,1266,1266,"dpConnect(""EP_setBackColorCB"",",[CTL_RES_001] 위반: 메모리 누수 체크,True
